+------------+--------+----------+--------+----------+--------+----------+-----------+----------+----------+
|    Date    |  Close | InSignal |  Entry | ExSignal |   Exit | Position | StopLevel |      MTM |   Equity |
| 2001-02-08 |  89.31 |          |        |          |        |          |           |          | 10801.37 |
| 2001-02-09 |  88.45 | PCT-0.01 |  89.46 |          |        |      120 |     84.86 |  -121.56 | 10679.80 |
| 2001-02-12 |  89.46 |          |        |          |        |      120 |     84.95 |    -0.00 | 10801.37 |
| 2001-02-13 |  88.73 |          |        |          |        |      120 |     85.40 |   -87.76 | 10713.61 |
| 2001-02-14 |  88.60 |          |        |          |        |      120 |     85.41 |  -103.85 | 10697.51 |
| 2001-02-15 |  89.45 |          |        |          |        |      120 |     85.41 |    -0.81 | 10800.56 |
| 2001-02-16 |  87.48 |          |        |          |        |      120 |     85.44 |  -237.50 | 10563.87 |
| 2001-02-20 |  86.13 |          |        |          |        |      120 |     85.44 |  -399.30 | 10402.06 |
| 2001-02-21 |  84.28 |          |        | STOP_OUT |  84.28 |      120 |     85.44 |  -622.31 | 10179.06 |
| 2001-02-22 |  84.40 | PCT-0.01 |  84.77 |          |        |      120 |     79.73 |   -43.47 | 10135.59 |
| 2001-02-23 |  83.83 |          |        |          |        |      120 |     79.73 |  -111.90 | 10067.16 |
| 2001-02-26 |  85.62 |          |        |   PNL    |  85.62 |      120 |     80.12 |   102.24 | 10281.30 |
| 2001-02-27 |  84.83 |          |        |          |        |          |           |          | 10281.30 |
| 2001-02-28 |  83.16 |          |        |          |        |          |           |          | 10281.30 |
| 2001-03-01 |  83.59 | PCT-0.01 |  83.22 |   PNL    |  83.59 |      123 |     77.39 |    45.38 | 10326.69 |
| 2001-03-02 |  82.93 |          |        |          |        |          |           |          | 10326.69 |
| 2001-03-05 |  83.69 |          |        |          |        |          |           |          | 10326.69 |
| 2001-03-06 |  84.58 |          |        |          |        |          |           |          | 10326.69 |
