+------------+--------+----------+--------+----------+--------+----------+-----------+----------+----------+
|    Date    |  Close | InSignal |  Entry | ExSignal |   Exit | Position | StopLevel |      MTM |   Equity |
| 2000-05-11 |  94.03 |          |        |   PNL    |  94.03 |      107 |     85.79 |    55.64 | 10103.51 |
| 2000-05-12 |  95.05 |          |        |          |        |          |           |          | 10103.51 |
| 2000-05-15 |  96.70 |          |        |          |        |          |           |          | 10103.51 |
| 2000-05-16 |  97.63 |          |        |          |        |          |           |          | 10103.51 |
| 2000-05-17 |  96.61 |          |        |          |        |          |           |          | 10103.51 |
| 2000-05-18 |  95.43 |          |        |          |        |          |           |          | 10103.51 |
| 2000-05-19 |  93.93 |          |        |          |        |          |           |          | 10103.51 |
| 2000-05-22 |  93.22 |          |        |          |        |          |           |          | 10103.51 |
| 2000-05-23 |  91.85 |          |        |          |        |          |           |          | 10103.51 |
| 2000-05-24 |  93.35 | MA-0.002 |  91.85 |   PNL    |  93.35 |      109 |     86.34 |   163.23 | 10266.74 |
| 2000-05-25 |  91.75 |          |        |          |        |          |           |          | 10266.74 |
| 2000-05-26 |  91.85 | MA-0.002 |  92.39 |          |        |      111 |     85.38 |   -60.03 | 10206.71 |
