+------------+--------+----------+--------+----------+--------+----------+-----------+----------+----------+
|    Date    |  Close | InSignal |  Entry | ExSignal |   Exit | Position | StopLevel |      MTM |   Equity |
| 2000-12-14 |  89.89 |   NDAY   |  90.88 |          |        |      130 |     85.68 |  -127.70 | 11744.82 |
| 2000-12-15 |  87.86 |          |        |          |        |      130 |     85.72 |  -391.66 | 11480.87 |
| 2000-12-18 |  89.04 |          |        |          |        |      130 |     85.72 |  -239.03 | 11633.49 |
| 2000-12-19 |  87.22 |          |        |          |        |      130 |     85.72 |  -474.78 | 11397.74 |
| 2000-12-20 |  84.70 |          |        | STOP_OUT |  84.70 |      130 |     85.72 |  -803.19 | 11069.33 |
| 2000-12-21 |  85.29 |   NDAY   |  84.53 |   PNL    |  85.29 |      130 |     79.82 |    98.12 | 11167.45 |
| 2000-12-22 |  87.84 |          |        |          |        |          |           |          | 11167.45 |
| 2000-12-26 |  88.79 |          |        |          |        |          |           |          | 11167.45 |
| 2000-12-27 |  89.44 |          |        |          |        |          |           |          | 11167.45 |
| 2000-12-28 |  89.71 |          |        |          |        |          |           |          | 11167.45 |
| 2000-12-29 |  88.01 |          |        |          |        |          |           |          | 11167.45 |
| 2001-01-02 |  86.42 |          |        |          |        |          |           |          | 11167.45 |
| 2001-01-03 |  90.57 |          |        |          |        |          |           |          | 11167.45 |
| 2001-01-04 |  89.59 |   NDAY   |  90.53 |          |        |      123 |     83.99 |  -114.75 | 11052.70 |
| 2001-01-05 |  86.67 |          |        |          |        |      123 |     83.99 |  -474.48 | 10692.97 |
| 2001-01-08 |  87.34 |          |        |          |        |      123 |     83.99 |  -391.96 | 10775.49 |
| 2001-01-09 |  87.11 |          |        |          |        |      123 |     83.99 |  -420.33 | 10747.12 |
| 2001-01-10 |  88.64 |          |        |          |        |      123 |     83.99 |  -232.08 | 10935.37 |
| 2001-01-11 |  88.72 |          |        |          |        |      123 |     83.99 |  -221.76 | 10945.68 |
| 2001-01-12 |  88.56 |          |        |  EXPIRY  |  88.56 |      123 |     84.04 |  -242.40 | 10925.05 |
| 2001-01-16 |  89.12 |          |        |          |        |          |           |          | 10925.05 |
| 2001-01-17 |  89.53 |          |        |          |        |          |           |          | 10925.05 |
| 2001-01-18 |  90.42 |          |        |          |        |          |           |          | 10925.05 |
| 2001-01-19 |  89.91 |          |        |          |        |          |           |          | 10925.05 |
| 2001-01-22 |  90.51 |          |        |          |        |          |           |          | 10925.05 |
| 2001-01-23 |  91.22 |          |        |          |        |          |           |          | 10925.05 |
| 2001-01-24 |  91.49 |          |        |          |        |          |           |          | 10925.05 |
| 2001-01-25 |  91.26 |          |        |          |        |          |           |          | 10925.05 |
| 2001-01-26 |  91.16 |          |        |          |        |          |           |          | 10925.05 |
| 2001-01-29 |  91.64 |          |        |          |        |          |           |          | 10925.05 |
| 2001-01-30 |  92.45 |          |        |          |        |          |           |          | 10925.05 |
| 2001-01-31 |  91.92 |          |        |          |        |          |           |          | 10925.05 |
| 2001-02-01 |  92.53 |          |        |          |        |          |           |          | 10925.05 |
| 2001-02-02 |  90.43 |          |        |          |        |          |           |          | 10925.05 |
| 2001-02-05 |  91.10 |          |        |          |        |          |           |          | 10925.05 |
| 2001-02-06 |  90.83 |          |        |          |        |          |           |          | 10925.05 |
| 2001-02-07 |  90.36 |          |        |          |        |          |           |          | 10925.05 |
| 2001-02-08 |  89.31 |          |        |          |        |          |           |          | 10925.05 |
| 2001-02-09 |  88.45 |          |        |          |        |          |           |          | 10925.05 |
| 2001-02-12 |  89.46 |          |        |          |        |          |           |          | 10925.05 |
| 2001-02-13 |  88.73 |          |        |          |        |          |           |          | 10925.05 |
