Date,Close,InSignal,Entry,ExSignal,Exit,Position,StopLevel,MTM,Equity
2001-06-07,86.2311,,,,,,,0.0,11373.9117
2001-06-08,85.4307,,,,,,,0.0,11373.9117
2001-06-11,84.8252,,,,,,,0.0,11373.9117
2001-06-12,84.6772,NDAY,83.9911,PNL,84.6772,135.0,76.2982,92.6283,11466.54
2001-06-13,83.9507,,,,,,,0.0,11466.54
2001-06-14,82.0672,,,,,,,0.0,11466.54
2001-06-15,82.1995,,,,,,,0.0,11466.54
2001-06-18,81.8014,,,,,,,0.0,11466.54
2001-06-19,82.159,NDAY,82.557,,,138.0,76.5485,-54.9256,11411.6145
2001-06-20,82.5907,,,PNL,82.5907,138.0,77.0547,4.6559,11471.196
2001-06-21,83.5284,,,,,,,0.0,11471.196
2001-06-22,82.874,,,,,,,0.0,11471.196
2001-06-25,82.1118,,,,,,,0.0,11471.196
2001-06-26,81.9971,NDAY,81.5586,PNL,81.9971,140.0,77.985,61.3882,11532.5841
2001-06-27,81.9498,,,,,,,0.0,11532.5841
2001-06-28,82.4019,,,,,,,0.0,11532.5841
2001-06-29,82.7054,,,,,,,0.0,11532.5841
2001-07-02,83.7375,,,,,,,0.0,11532.5841
2001-07-03,83.7173,,,,,,,0.0,11532.5841
2001-07-05,82.0848,,,,,,,0.0,11532.5841
2001-07-06,80.3106,,,,,,,0.0,11532.5841
2001-07-09,80.7491,,,,,,,0.0,11532.5841
2001-07-10,79.7777,,,,,,,0.0,11532.5841
2001-07-11,79.8586,,,,,,,0.0,11532.5841
2001-07-12,81.7542,,,,,,,0.0,11532.5841
2001-07-13,82.4625,,,,,,,0.0,11532.5841
2001-07-16,81.4304,,,,,,,0.0,11532.5841
2001-07-17,82.1927,NDAY,81.0864,PNL,82.1927,142.0,76.7947,157.0998,11689.6839
2001-07-18,81.6328,,,,,,,0.0,11689.6839
2001-07-19,82.3479,,,,,,,0.0,11689.6839
2001-07-20,81.8554,,,,,,,0.0,11689.6839
2001-07-23,80.2431,,,,,,,0.0,11689.6839
2001-07-24,79.4673,NDAY,80.2769,,,145.0,74.5625,-117.3796,11572.3043
2001-07-25,80.3443,,,PNL,80.3443,145.0,74.5848,9.7781,11699.4621
2001-07-26,81.1875,,,,,,,0.0,11699.4621
2001-07-27,81.4979,,,,,,,0.0,11699.4621
2001-07-30,81.5249,,,,,,,0.0,11699.4621
2001-07-31,81.8622,NDAY,81.6261,PNL,81.8622,143.0,77.0343,33.7635,11733.2256
2001-08-01,82.3749,,,,,,,0.0,11733.2256
2001-08-02,82.7121,,,,,,,0.0,11733.2256
2001-08-03,82.2602,,,,,,,0.0,11733.2256
2001-08-06,81.1538,,,,,,,0.0,11733.2256
2001-08-07,81.4709,NDAY,81.1336,PNL,81.4709,144.0,77.3197,48.5709,11781.7965
2001-08-08,79.9598,,,,,,,0.0,11781.7965
2001-08-09,80.1959,,,,,,,0.0,11781.7965
2001-08-10,80.4725,,,,,,,0.0,11781.7965
2001-08-13,80.4928,,,,,,,0.0,11781.7965
2001-08-14,80.459,NDAY,81.0459,,,145.0,76.9777,-85.1002,11696.6962
2001-08-15,79.7642,,,,,145.0,77.2176,-185.8535,11595.943
2001-08-16,80.0407,,,,,145.0,77.4161,-145.7494,11636.0471
2001-08-17,78.759,,,,,145.0,77.5899,-331.606,11450.1904
2001-08-20,79.4876,,,,,145.0,77.756,-225.959,11555.8374
2001-08-21,78.1316,,,,,145.0,77.756,-422.5689,11359.2276
2001-08-22,78.9411,,,EXPIRY,78.9411,145.0,77.8146,-305.1914,11476.6051
2001-08-23,78.6578,,,,,,,0.0,11476.6051
2001-08-24,80.2903,,,,,,,0.0,11476.6051
2001-08-27,79.8114,,,,,,,0.0,11476.6051
2001-08-28,78.6443,NDAY,79.7911,,,143.0,76.4217,-163.9941,11312.611
