InDate,ExDate,Position,Duration,InSignal,Entry,ExSignal,Exit,DollarBase,Value,TradeRtn,PNL
2013-09-26,2013-09-26,110,0,LEX,144.5573,PNL,144.8732,15943.4947,34.7468,0.0022,5978.2414
2013-09-30,2013-09-30,111,0,LEX,142.9864,PNL,143.4389,15978.2414,50.2253,0.0031,6028.4667
2013-10-09,2013-10-10,113,1,LEX,141.5521,PNL,144.4292,16028.4667,325.111,0.0203,6353.5777
2013-11-21,2013-11-21,107,0,LEX,152.796,PNL,153.5985,16353.5777,85.8704,0.0053,6439.4481
2013-12-04,2013-12-04,107,0,LEX,152.907,PNL,153.4448,16439.4481,57.5505,0.0035,6496.9986
2013-12-05,2013-12-06,107,1,LEX,153.1716,PNL,154.4779,16496.9986,139.7705,0.0085,6636.7691
2013-12-11,2013-12-18,107,5,LEX,154.3755,PNL,155.1267,16636.7691,80.3829,0.0048,6717.152
2014-01-06,2014-01-08,106,2,LEX,157.5055,PNL,157.5312,16717.152,2.7257,0.0002,6719.8776
2014-01-27,2014-01-28,108,1,LEX,153.7028,PNL,153.7114,16719.8776,0.9272,0.0001,6720.8048
2014-02-20,2014-02-20,106,0,LEX,157.3166,PNL,158.029,16720.8048,75.5218,0.0045,6796.3266
2014-03-17,2014-03-17,105,0,LEX,159.308,PNL,159.9432,16796.3266,66.6967,0.004,6863.0233
2014-04-14,2014-04-14,106,0,LEX,157.7178,PNL,157.7264,16863.0233,0.9148,0.0001,6863.9381
2014-06-12,2014-06-17,100,3,LEX,167.857,PNL,167.9777,16863.9381,12.0699,0.0007,6876.0081
2014-06-25,2014-06-25,100,0,LEX,168.3148,PNL,169.4323,16876.0081,111.7545,0.0066,6987.7625
2014-07-09,2014-07-09,99,0,LEX,170.4285,PNL,170.7664,16987.7625,33.4481,0.002,7021.2106
2014-07-10,2014-07-10,100,0,LEX,169.1204,PNL,170.0907,17021.2106,97.0264,0.0057,7118.237
2014-07-14,2014-07-16,99,2,LEX,171.1909,PNL,171.4941,17118.237,30.0144,0.0018,7148.2514
2014-08-04,2014-08-04,102,0,LEX,167.0846,PNL,167.9682,17148.2514,90.1306,0.0053,7238.3819
2014-08-06,2014-08-06,104,0,LEX,165.5599,PNL,166.3916,17238.3819,86.493,0.005,7324.8749
2014-08-13,2014-08-13,102,0,LEX,168.3147,PNL,168.7912,17324.8749,48.6007,0.0028,7373.4756
2014-09-10,2014-09-10,100,0,LEX,172.7676,PNL,173.322,17373.4756,55.4454,0.0032,7428.921
2014-09-15,2014-09-16,101,1,LEX,172.5336,PNL,173.6772,17428.921,115.5031,0.0066,7544.424
2014-09-24,2014-09-24,101,0,LEX,172.3654,PNL,173.6883,17544.424,133.618,0.0076,7678.042
2014-09-29,2014-09-29,103,0,LEX,170.7639,PNL,171.9302,17678.042,120.1257,0.0068,7798.1677
2014-10-02,2014-10-02,105,0,LEX,169.0058,PNL,169.1799,17798.1677,18.2784,0.001,7816.4461
2014-10-08,2014-10-08,105,0,LEX,168.3008,PNL,171.1469,17816.4461,298.8369,0.0168,8115.283
2014-10-13,2014-10-21,109,6,LEX,165.7681,PNL,168.9101,18115.283,342.4719,0.0189,8457.7549
2014-11-05,2014-11-06,104,1,LEX,176.282,PNL,176.8129,18457.7549,55.2175,0.003,8512.9724
